1,0.007791648446403921,9.7
2,0.6648873340930814,9.7
3,2.285550210944955,9.7
4,3.9477685461776497,9.7
5,4.9866550056980845,9.7
6,5.513653773345714,9.7
7,7.05720088849882,9.7
8,7.734981912247597,9.7
9,8.567979964335798,9.7
10,9.202645146879194,9.7
11,9.144007602839855,9.7
12,9.181949543100599,9.7
13,8.498994618407183,9.7
14,9.44754312492583,9.7
15,9.242311720788159,9.7
16,9.637252826229558,9.7
17,9.523427005447317,9.7
18,9.561368945708061,9.7
19,9.123311999061269,9.7
20,9.837310329422584,9.7
21,9.162978572970228,9.7
22,9.409601184665075,9.7
23,9.7183106076957,9.7
24,9.295775363882841,9.7
25,9.826962527533293,9.7
26,9.18194954310061,9.7
27,9.637252826229572,9.7
28,9.333717304143597,9.7
29,9.44754312492583,9.7
30,9.63897745987778,9.7
31,9.638977459877776,9.7
32,9.682421802730445,9.7
33,9.640866344349636,9.7
34,10.014865469776995,9.7
35,9.640866344349648,9.7
36,10.139531844919441,9.7
37,9.100645385399007,9.7
38,9.68242180273044,9.7
39,9.349978135683907,9.7
40,9.723977261111264,9.7
41,9.030181782057616,9.7
42,9.44754312492583,9.7
43,9.181949543100606,9.7
44,8.954297901536124,9.7
45,9.485485065186584,9.7
46,9.219891483361353,9.7
47,10.168439989880008,9.7
48,9.371659244404329,9.7
49,9.637252826229561,9.7
50,9.144007602839846,9.7
51,9.561368945708068,9.7
52,9.202645146879194,9.7
53,9.480311164241929,9.7
54,9.40097801642402,9.7
55,9.751078647011798,9.7
56,9.675194766490304,9.7
57,9.18194954310062,9.7
58,9.599310885968812,9.7
59,9.219891483361353,9.7
60,9.63725282622955,9.7
61,9.219891483361353,9.7
62,9.82696252753329,9.7
63,8.954297901536128,9.7
64,9.789020587272548,9.7
65,9.361311442515026,9.7
66,9.52342700544732,9.7
67,9.485485065186575,9.7
68,9.480311164241929,9.7
69,9.25783342362211,9.7
70,9.144007602839865,9.7
71,9.902846408054781,9.7
72,9.219891483361353,9.7
73,9.751078647011798,9.7
74,9.043978851243338,9.7
75,9.181949543100599,9.7
76,9.219891483361353,9.7
77,9.295775363882841,9.7
78,9.902846408054785,9.7
79,9.485485065186575,9.7
80,9.713136706751062,9.7
81,9.10606566257911,9.7
82,9.371659244404336,9.7
83,8.688704319710904,9.7
84,9.409601184665075,9.7
85,9.637252826229561,9.7
86,9.523427005447317,9.7
87,9.333717304143597,9.7
88,9.409601184665085,9.7
89,9.371659244404329,9.7
90,9.257833423622097,9.7
91,9.789020587272537,9.7
92,9.181949543100599,9.7
93,9.94078834831553,9.7
94,9.068123722318367,9.7
95,9.523427005447317,9.7
96,9.144007602839865,9.7
97,9.675194766490304,9.7
98,1.0404847463812348,9.7
99,9.789020587272544,9.7
100,8.954297901536128,9.7
101,9.637252826229561,9.7
